,f1,precision,recall,tn,fp,fn,tp,preds
0,0.369281045751634,0.5854922279792746,1.0,0,80,0,113,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1]"
1,0.6578014184397163,0.7764705882352941,0.584070796460177,61,19,47,66,"[0 0 1 0 1 0 1 1 0 0 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 1 1 0 1 0 1 1 1 0 0 0 0
 0 1 0 1 0 1 1 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 1 0 1 1 1 0 1
 0 1 1 1 0 1 1 1 0 0 0 0 1 0 1 1 1 1 1 0 1 1 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0
 1 0 0 1 0 0 1 1 0 1 0 1 0 1 1 1 0 0 0 0 1 0 1 1 0 0 1 0 0 1 0 1 0 0 1 1 1
 0 0 0 0 0 1 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0
 0 0 0 0 0 0 1 0]"
2,0.70463149416029,0.8589743589743589,0.5929203539823009,69,11,46,67,"[0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 1 0 1 0 1 1 1 0 0 0 0
 0 1 0 1 0 1 1 0 0 0 1 1 1 1 0 0 0 0 1 0 0 0 0 1 1 1 0 1 1 0 1 0 0 1 0 0 1
 0 1 0 1 0 0 1 1 0 1 0 0 1 0 1 1 1 1 0 0 0 1 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0
 1 0 0 1 0 0 1 1 0 1 0 1 0 1 1 1 0 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 0 0 1 1 1
 0 0 0 0 0 1 0 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0
 0 0 0 0 0 0 1 0]"
3,0.7633221850613154,0.7948717948717948,0.8230088495575221,56,24,20,93,"[0 0 1 0 1 0 1 1 0 0 0 1 0 1 0 1 0 1 0 0 1 1 0 1 1 1 1 0 1 0 1 1 1 0 0 0 0
 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 1 1 1 0 1
 0 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 0 0 1 1 0 0 1 0 1 0 1 1 1 1 0 1 1 1
 1 0 1 1 0 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 0 0 1 1 1
 1 1 1 0 0 1 0 1 0 0 1 1 0 1 0 0 1 1 1 0 1 0 1 0 1 1 0 0 0 1 0 1 0 1 1 0 0
 0 0 0 0 0 0 1 0]"
4,0.7076571145939596,0.7133333333333334,0.9469026548672568,37,43,6,107,"[0 0 1 0 1 0 1 1 1 1 0 1 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1
 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1
 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 0 1 0 1 1 1 1 1 1 1 1
 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1
 1 1 1 0 0 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 0 1 1 1 1 0 0
 1 0 1 1 1 1 1 0]"
5,0.769872813990461,0.784,0.8672566371681416,53,27,15,98,"[0 0 1 0 1 0 1 1 0 0 0 1 0 1 0 1 0 1 0 0 1 1 0 1 1 1 1 0 1 0 1 1 1 0 0 0 1
 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1
 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 0 0 1 0 1 0 1 1 1 1 1 1 1 1
 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 0 1 1 1
 1 1 1 0 0 1 0 1 0 0 1 1 1 1 0 0 1 1 1 1 0 0 1 0 1 1 0 0 0 1 0 1 0 1 1 0 0
 0 0 0 0 0 0 1 0]"
6,0.7807648617947747,0.7761194029850746,0.9203539823008848,50,30,9,104,"[1 0 1 0 1 0 1 1 1 0 0 1 0 1 0 1 0 1 0 0 1 1 0 1 1 1 1 0 1 0 1 1 1 0 0 0 1
 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1
 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 0 0 1 0 1 0 1 1 1 1 1 1 1 1
 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1
 1 1 1 0 0 1 0 1 0 0 1 1 1 1 0 1 1 1 1 1 0 0 1 0 1 1 0 1 0 1 0 1 0 1 1 0 0
 0 0 0 0 1 1 1 0]"
7,0.7758420441347271,0.7744360902255639,0.911504424778761,50,30,10,103,"[1 0 1 0 1 0 1 1 1 1 0 1 0 1 0 1 0 0 0 0 1 1 0 1 1 1 1 0 1 0 1 1 1 0 0 0 1
 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1
 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 0 0 1 0 1 0 1 1 1 1 1 1 1 1
 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1
 1 1 1 0 0 1 0 1 0 0 1 1 1 1 0 1 1 1 1 1 0 0 1 0 1 1 0 1 0 1 0 1 0 1 1 0 0
 0 0 1 0 1 1 1 0]"
8,0.7895431588613406,0.7906976744186046,0.9026548672566372,53,27,11,102,"[1 0 1 0 1 0 1 1 1 1 0 1 0 1 0 1 0 1 0 0 1 1 0 1 1 1 1 0 1 0 1 1 1 0 0 0 1
 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 1 1 1 0 1
 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 0 0 1 0 0 0 0 1 1 1 1 1 1 1
 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 0 1 1 1
 1 1 1 0 0 1 0 1 0 0 1 1 1 1 0 1 1 1 1 1 0 0 1 0 1 1 0 0 0 1 0 1 0 1 1 0 0
 0 0 1 0 1 1 1 0]"
9,0.7771877164627108,0.7786259541984732,0.9026548672566372,51,29,11,102,"[1 0 1 0 1 0 1 1 1 1 0 1 0 1 0 1 0 1 0 0 1 1 0 1 1 1 1 0 1 0 1 1 1 0 0 0 1
 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1
 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 0 0 1 0 0 0 0 1 1 1 1 1 1 1
 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1
 1 1 1 0 0 1 0 1 0 0 1 1 1 1 0 1 1 1 1 1 0 0 1 0 1 1 0 0 0 1 0 1 0 1 1 0 0
 0 0 1 0 1 1 1 0]"
